"speaker","word","target_child_age_months","speech_act","corpus_id","target_child_id","count","total","rel_freq","ppt"
"parent","other",20,"declarative",67,4883,151,154,0.980519480519481,980.519480519481
"parent","other",20,"declarative",67,4885,93,94,0.98936170212766,989.36170212766
"parent","other",20,"declarative",67,4887,92,92,1,1000
"parent","other",20,"declarative",67,4889,86,86,1,1000
"parent","other",20,"declarative",67,4892,151,154,0.980519480519481,980.519480519481
"parent","other",20,"declarative",67,4894,102,102,1,1000
"parent","other",20,"declarative",67,4896,17,17,1,1000
"parent","other",20,"declarative",67,4898,269,271,0.992619926199262,992.619926199262
"parent","other",20,"declarative",67,4900,139,142,0.97887323943662,978.87323943662
"parent","other",20,"declarative",67,4902,114,114,1,1000
"parent","other",20,"declarative",68,5006,1075,1086,0.989871086556169,989.871086556169
"parent","other",20,"declarative",68,5010,1448,1462,0.990424076607387,990.424076607387
"parent","other",20,"declarative",68,5028,726,732,0.991803278688525,991.803278688525
"parent","other",20,"declarative",68,5030,1226,1232,0.99512987012987,995.12987012987
"parent","other",20,"declarative",68,5032,1165,1171,0.994876174210077,994.876174210077
"parent","other",20,"declarative",68,5036,819,829,0.987937273823884,987.937273823884
"parent","other",20,"declarative",68,5044,984,989,0.994944388270981,994.944388270981
"parent","other",20,"declarative",68,5048,873,876,0.996575342465753,996.575342465753
"parent","other",20,"declarative",70,5065,1259,1264,0.996044303797468,996.044303797468
"parent","other",20,"declarative",70,5070,1238,1263,0.980205859065717,980.205859065717
"parent","other",20,"declarative",75,5193,834,844,0.988151658767773,988.151658767773
"parent","other",20,"declarative",75,5204,360,361,0.997229916897507,997.229916897507
"parent","other",20,"declarative",78,5231,118,119,0.991596638655462,991.596638655462
"parent","other",20,"declarative",184,14387,300,309,0.970873786407767,970.873786407767
"parent","other",20,"declarative",184,14408,491,498,0.985943775100402,985.943775100402
"parent","other",20,"declarative",184,14449,428,437,0.979405034324943,979.405034324943
"parent","other",20,"declarative",184,14487,446,452,0.986725663716814,986.725663716814
"parent","other",20,"declarative",184,14495,212,215,0.986046511627907,986.046511627907
"parent","other",20,"declarative",184,14544,714,724,0.986187845303867,986.187845303867
"parent","other",20,"declarative",184,14572,904,920,0.982608695652174,982.608695652174
"parent","other",20,"declarative",184,14608,372,377,0.986737400530504,986.737400530504
"parent","other",20,"declarative",184,14805,207,210,0.985714285714286,985.714285714286
"parent","other",20,"declarative",187,14982,2022,2051,0.985860555826426,985.860555826426
"parent","other",20,"imperative",32,2585,28,28,1,1000
"parent","other",20,"imperative",32,2591,62,63,0.984126984126984,984.126984126984
"parent","other",20,"imperative",32,2621,48,48,1,1000
"parent","other",20,"imperative",32,2630,306,308,0.993506493506494,993.506493506494
"parent","other",20,"imperative",32,2636,39,39,1,1000
"parent","other",20,"imperative",32,2639,44,44,1,1000
"parent","other",20,"imperative",32,2645,126,126,1,1000
"parent","other",20,"imperative",32,2648,66,66,1,1000
"parent","other",20,"imperative",32,2664,207,207,1,1000
"parent","other",20,"imperative",32,2667,76,76,1,1000
"parent","other",20,"imperative",32,2673,69,69,1,1000
"parent","other",20,"imperative",32,2676,17,17,1,1000
"parent","other",20,"imperative",32,2679,60,60,1,1000
"parent","other",20,"imperative",32,2682,48,48,1,1000
"parent","other",20,"imperative",32,2688,63,65,0.969230769230769,969.230769230769
"parent","other",20,"imperative",32,2691,66,66,1,1000
"parent","other",20,"imperative",32,2697,124,125,0.992,992
"parent","other",20,"imperative",32,2700,100,100,1,1000
"parent","other",20,"imperative",32,2703,52,52,1,1000
"parent","other",20,"imperative",32,2706,34,34,1,1000
"parent","other",20,"imperative",32,2712,92,92,1,1000
"parent","other",20,"imperative",33,2732,82,82,1,1000
"parent","other",20,"imperative",38,3088,12,12,1,1000
"parent","other",20,"imperative",46,3291,112,113,0.991150442477876,991.150442477876
"parent","other",20,"imperative",49,3395,5,5,1,1000
"parent","other",20,"imperative",51,3748,252,253,0.99604743083004,996.04743083004
"parent","other",20,"imperative",51,3764,447,457,0.978118161925602,978.118161925602
"parent","other",20,"imperative",51,3774,133,138,0.963768115942029,963.768115942029
"parent","other",20,"imperative",51,3789,221,225,0.982222222222222,982.222222222222
"parent","other",20,"imperative",51,3801,207,207,1,1000
"parent","other",20,"imperative",51,3810,98,101,0.97029702970297,970.29702970297
"parent","other",20,"imperative",55,3972,9,9,1,1000
"parent","other",20,"imperative",57,4084,2,2,1,1000
"parent","other",20,"imperative",62,4674,140,141,0.99290780141844,992.90780141844
"parent","other",20,"imperative",62,4676,204,204,1,1000
"parent","other",20,"imperative",62,4691,265,270,0.981481481481482,981.481481481482
"parent","other",20,"imperative",65,4726,2,2,1,1000
"parent","other",20,"imperative",67,4848,23,23,1,1000
"parent","other",20,"imperative",67,4850,54,54,1,1000
"parent","other",20,"imperative",67,4852,9,9,1,1000
"parent","other",20,"imperative",67,4854,62,63,0.984126984126984,984.126984126984
"parent","other",20,"imperative",67,4856,23,23,1,1000
"parent","other",20,"imperative",67,4860,90,90,1,1000
"parent","other",20,"imperative",67,4862,6,6,1,1000
"parent","other",20,"imperative",67,4864,19,19,1,1000
"parent","other",20,"imperative",67,4866,54,54,1,1000
"parent","other",20,"imperative",67,4868,73,73,1,1000
"parent","other",20,"imperative",67,4870,10,10,1,1000
"parent","other",20,"imperative",67,4872,40,41,0.975609756097561,975.609756097561
"parent","other",20,"imperative",67,4874,57,57,1,1000
"parent","other",20,"imperative",67,4876,21,21,1,1000
"parent","other",20,"imperative",67,4878,62,62,1,1000
"parent","other",20,"imperative",67,4880,40,42,0.952380952380952,952.380952380952
"parent","other",20,"imperative",67,4883,19,19,1,1000
"parent","other",20,"imperative",67,4885,1,1,1,1000
"parent","other",20,"imperative",67,4887,72,72,1,1000
"parent","other",20,"imperative",67,4889,20,20,1,1000
"parent","other",20,"imperative",67,4892,66,66,1,1000
"parent","other",20,"imperative",67,4894,50,50,1,1000
"parent","other",20,"imperative",67,4896,3,3,1,1000
"parent","other",20,"imperative",67,4898,6,6,1,1000
"parent","other",20,"imperative",67,4900,79,79,1,1000
"parent","other",20,"imperative",67,4902,54,54,1,1000
"parent","other",20,"imperative",68,5006,95,95,1,1000
"parent","other",20,"imperative",68,5010,48,48,1,1000
"parent","other",20,"imperative",68,5028,53,54,0.981481481481482,981.481481481482
"parent","other",20,"imperative",68,5030,104,104,1,1000
"parent","other",20,"imperative",68,5032,1,1,1,1000
"parent","other",20,"imperative",68,5036,1,1,1,1000
"parent","other",20,"imperative",68,5044,2,2,1,1000
"parent","other",20,"imperative",68,5048,76,76,1,1000
"parent","other",20,"imperative",78,5231,2,2,1,1000
"parent","other",20,"imperative",184,14495,2,2,1,1000
"parent","other",20,"imperative",184,14572,2,2,1,1000
"parent","other",20,"other",32,2585,10,10,1,1000
"parent","other",20,"other",32,2591,12,12,1,1000
"parent","other",20,"other",32,2621,8,8,1,1000
"parent","other",20,"other",32,2630,63,63,1,1000
"parent","other",20,"other",32,2636,24,24,1,1000
"parent","other",20,"other",32,2639,33,33,1,1000
"parent","other",20,"other",32,2645,2,2,1,1000
"parent","other",20,"other",32,2648,11,11,1,1000
"parent","other",20,"other",32,2664,44,45,0.977777777777778,977.777777777778
"parent","other",20,"other",32,2667,32,34,0.941176470588235,941.176470588235
"parent","other",20,"other",32,2673,44,44,1,1000
"parent","other",20,"other",32,2676,11,11,1,1000
"parent","other",20,"other",32,2679,103,104,0.990384615384615,990.384615384615
"parent","other",20,"other",32,2682,35,35,1,1000
"parent","other",20,"other",32,2688,42,42,1,1000
"parent","other",20,"other",32,2697,3,3,1,1000
"parent","other",20,"other",32,2700,21,21,1,1000
"parent","other",20,"other",32,2706,8,9,0.888888888888889,888.888888888889
"parent","other",20,"other",33,2732,11,11,1,1000
"parent","other",20,"other",38,3088,77,81,0.950617283950617,950.617283950617
"parent","other",20,"other",46,3291,199,216,0.921296296296296,921.296296296296
"parent","other",20,"other",49,3386,9,9,1,1000
"parent","other",20,"other",51,3748,143,146,0.979452054794521,979.452054794521
"parent","other",20,"other",51,3764,243,260,0.934615384615385,934.615384615385
"parent","other",20,"other",51,3774,511,550,0.929090909090909,929.090909090909
"parent","other",20,"other",51,3789,630,660,0.954545454545455,954.545454545455
"parent","other",20,"other",51,3801,279,287,0.97212543554007,972.12543554007
"parent","other",20,"other",51,3810,964,985,0.978680203045685,978.680203045685
"parent","other",20,"other",55,3972,1,1,1,1000
"parent","other",20,"other",57,4084,131,131,1,1000
"parent","other",20,"other",62,4674,57,57,1,1000
"parent","other",20,"other",62,4676,56,62,0.903225806451613,903.225806451613
"parent","other",20,"other",62,4691,131,138,0.949275362318841,949.275362318841
"parent","other",20,"other",65,4722,10,10,1,1000
"parent","other",20,"other",65,4726,17,18,0.944444444444444,944.444444444444
"parent","other",20,"other",67,4848,11,11,1,1000
"parent","other",20,"other",67,4850,1,1,1,1000
"parent","other",20,"other",67,4854,13,14,0.928571428571429,928.571428571429
"parent","other",20,"other",67,4856,5,5,1,1000
"parent","other",20,"other",67,4860,10,10,1,1000
"parent","other",20,"other",67,4862,5,5,1,1000
"parent","other",20,"other",67,4866,9,9,1,1000
"parent","other",20,"other",67,4870,9,10,0.9,900
"parent","other",20,"other",67,4874,16,17,0.941176470588235,941.176470588235
"parent","other",20,"other",67,4878,3,3,1,1000
"parent","other",20,"other",67,4880,1,1,1,1000
"parent","other",20,"other",67,4883,3,3,1,1000
"parent","other",20,"other",67,4885,3,3,1,1000
"parent","other",20,"other",67,4887,8,8,1,1000
"parent","other",20,"other",67,4892,12,12,1,1000
"parent","other",20,"other",67,4898,2,2,1,1000
"parent","other",20,"other",67,4902,2,4,0.5,500
"parent","other",20,"other",68,5006,6,6,1,1000
"parent","other",20,"other",68,5010,16,17,0.941176470588235,941.176470588235
"parent","other",20,"other",68,5028,53,53,1,1000
"parent","other",20,"other",68,5030,19,19,1,1000
"parent","other",20,"other",68,5032,35,36,0.972222222222222,972.222222222222
"parent","other",20,"other",68,5036,22,22,1,1000
"parent","other",20,"other",68,5044,29,29,1,1000
"parent","other",20,"other",70,5065,3,3,1,1000
"parent","other",20,"other",75,5193,4,4,1,1000
"parent","other",20,"other",184,14449,11,11,1,1000
"parent","other",20,"other",184,14487,4,4,1,1000
"parent","other",20,"other",184,14495,3,3,1,1000
"parent","other",20,"other",184,14544,22,24,0.916666666666667,916.666666666667
"parent","other",20,"other",184,14572,7,7,1,1000
"parent","other",20,"other",184,14608,2,2,1,1000
"parent","other",20,"other",187,14982,55,58,0.948275862068966,948.275862068966
"parent","other",20,"question",32,2585,464,467,0.993576017130621,993.576017130621
"parent","other",20,"question",32,2591,293,298,0.983221476510067,983.221476510067
"parent","other",20,"question",32,2621,443,447,0.991051454138702,991.051454138702
"parent","other",20,"question",32,2630,1264,1274,0.992150706436421,992.150706436421
"parent","other",20,"question",32,2636,279,280,0.996428571428571,996.428571428571
"parent","other",20,"question",32,2639,420,422,0.995260663507109,995.260663507109
"parent","other",20,"question",32,2645,364,368,0.989130434782609,989.130434782609
"parent","other",20,"question",32,2648,452,460,0.982608695652174,982.608695652174
"parent","other",20,"question",32,2664,436,442,0.986425339366516,986.425339366516
"parent","other",20,"question",32,2667,590,601,0.981697171381032,981.697171381032
"parent","other",20,"question",32,2673,482,485,0.993814432989691,993.814432989691
"parent","other",20,"question",32,2676,390,391,0.997442455242967,997.442455242967
"parent","other",20,"question",32,2679,415,418,0.992822966507177,992.822966507177
"parent","other",20,"question",32,2682,555,563,0.985790408525755,985.790408525755
"parent","other",20,"question",32,2688,232,234,0.991452991452991,991.452991452991
"parent","other",20,"question",32,2691,366,370,0.989189189189189,989.189189189189
"parent","other",20,"question",32,2697,350,351,0.997150997150997,997.150997150997
"parent","other",20,"question",32,2700,282,283,0.996466431095406,996.466431095406
"parent","other",20,"question",32,2703,411,415,0.990361445783133,990.361445783133
"parent","other",20,"question",32,2706,385,386,0.99740932642487,997.40932642487
"parent","other",20,"question",32,2712,381,383,0.994778067885117,994.778067885117
"parent","other",20,"question",33,2732,1650,1654,0.997581620314389,997.581620314389
"parent","other",20,"question",38,3088,637,650,0.98,980
"parent","other",20,"question",39,3136,28,31,0.903225806451613,903.225806451613
"parent","other",20,"question",46,3291,1394,1435,0.971428571428571,971.428571428571
"parent","other",20,"question",49,3386,1335,1338,0.997757847533632,997.757847533632
"parent","other",20,"question",49,3395,175,175,1,1000
"parent","other",20,"question",51,3748,1035,1044,0.991379310344828,991.379310344828
"parent","other",20,"question",51,3764,1299,1315,0.987832699619772,987.832699619772
"parent","other",20,"question",51,3774,3573,3646,0.979978058145913,979.978058145913
"parent","other",20,"question",51,3789,4349,4422,0.983491632745364,983.491632745364
"parent","other",20,"question",51,3801,1590,1608,0.988805970149254,988.805970149254
"parent","other",20,"question",51,3810,3055,3094,0.987394957983193,987.394957983193
"parent","other",20,"question",55,3972,584,603,0.96849087893864,968.49087893864
"parent","other",20,"question",57,4084,576,577,0.998266897746967,998.266897746967
"parent","other",20,"question",62,4674,709,711,0.9971870604782,997.1870604782
"parent","other",20,"question",62,4676,331,333,0.993993993993994,993.993993993994
"parent","other",20,"question",62,4691,416,429,0.96969696969697,969.69696969697
